incident_id,crime_category,incident_date,incident_time,district,latitude,longitude,street_name,priority,status,reported_by,resolved_date,officers_assigned,damage_estimate_eur,witnesses_count,evidence_items
AZ-2025-003057,Betrug,2023-05-06,13:29,Kalbach-Riedberg,50.10346,8.620626,Davidsplatz,Niedrig,Gerichtlich,Patrouille,2023-09-11,1,1967.75,3,5
AZ-2025-003058,Diebstahl,2023-02-22,16:42,Kalbach-Riedberg,50.126718,8.781639,Gunhild-Röhrdanz-Platz,Niedrig,Ermittlung läuft,Zeuge,,4,0.0,2,12
AZ-2024-003059,Urkundenfälschung,2024-07-09,14:40,Bonames,50.148236,8.648908,Marija-Stroh-Weg,Hoch,Eingestellt,Notruf,2025-02-20,1,40277.81,1,12
AZ-2023-003060,Computerbetrug,2025-08-02,23:20,Nordend-West,50.153278,8.777586,Bauerplatz,Mittel,Abgeschlossen,Notruf,2025-12-30,3,42655.26,2,5
AZ-2023-003061,Diebstahl,2024-03-20,01:34,Praunheim,50.071847,8.542194,Christof-Krause-Ring,Hoch,Ermittlung läuft,Anonym,,2,0.0,3,1
AZ-2024-003062,Raub,2023-01-05,00:09,Praunheim,50.153466,8.586641,Holm-Hornich-Allee,Mittel,Ermittlung läuft,Anonym,,4,39495.11,0,13
AZ-2025-003063,Sachbeschädigung,2024-03-07,16:08,Sachsenhausen-Nord,50.033737,8.752038,Uli-Bohlander-Ring,Niedrig,Ermittlung läuft,Opfer,,3,4486.57,1,12
AZ-2025-003064,Hausfriedensbruch,2024-04-06,21:15,Praunheim,50.153001,8.489361,Günther-Junken-Straße,Niedrig,Eingestellt,Anonym,2025-01-16,4,3953.72,1,11
AZ-2025-003065,Computerbetrug,2025-10-25,00:19,Eschersheim,50.173354,8.491705,Frankegasse,Dringend,Ermittlung läuft,Notruf,,2,0.0,1,14
AZ-2024-003066,Hausfriedensbruch,2023-08-08,22:25,Sindlingen,50.11664,8.767195,Apollonia-Lindner-Straße,Dringend,Abgeschlossen,Opfer,2023-08-15,3,0.0,2,4
AZ-2024-003067,Unterschlagung,2025-05-06,15:12,Altstadt,50.035618,8.476098,Reiner-Haering-Platz,Dringend,Eingestellt,Anonym,2025-12-30,4,0.0,5,9
AZ-2025-003068,Erpressung,2023-07-26,09:30,Unterliederbach,50.172476,8.74749,Lorenzo-Löwer-Allee,Hoch,Eingestellt,Opfer,2024-01-28,4,0.0,1,10
AZ-2025-003069,Verkehrsdelikt,2023-12-20,10:29,Frankfurter Berg,50.111906,8.745748,Freudenbergerstr.,Dringend,Abgeschlossen,Opfer,2024-07-08,3,0.0,5,12
AZ-2025-003070,Computerbetrug,2023-03-11,07:46,Nied,50.135253,8.553723,Schaafplatz,Niedrig,Ermittlung läuft,Zeuge,,3,848.42,4,11
AZ-2025-003071,Erpressung,2023-05-07,21:28,Nordend-Ost,50.078206,8.798554,Hofmannplatz,Dringend,Eingestellt,Opfer,2023-06-22,2,0.0,5,9
AZ-2024-003072,Beleidigung,2025-09-25,15:09,Nordend-West,50.121382,8.496699,Friedhold-Matthäi-Gasse,Hoch,Ermittlung läuft,Opfer,,2,25256.23,2,2
AZ-2024-003073,Betrug,2025-03-16,04:59,Innenstadt,50.161937,8.696183,Schleichallee,Niedrig,Eingestellt,Patrouille,2026-03-07,4,33081.97,1,0
AZ-2023-003074,Drogendelikt,2023-04-29,11:05,Nieder-Eschbach,50.062351,8.537611,Anneli-Jüttner-Weg,Mittel,Abgeschlossen,Patrouille,2023-08-24,4,34619.18,4,15
AZ-2023-003075,Bedrohung,2025-06-26,19:40,Praunheim,50.066187,8.519551,Miesstraße,Dringend,Gerichtlich,Notruf,2025-11-07,4,0.0,4,15
AZ-2023-003076,Betrug,2024-08-17,07:01,Frankfurter Berg,50.10496,8.514798,Jenny-Conradi-Ring,Dringend,Abgeschlossen,Anonym,2025-01-17,2,26124.59,0,5
AZ-2024-003077,Einbruchdiebstahl,2024-11-18,03:26,Dornbusch,50.14272,8.485289,Kensyweg,Mittel,Abgeschlossen,Notruf,2025-09-07,2,45288.95,1,3
AZ-2024-003078,Drogendelikt,2024-01-19,10:33,Harheim,50.135673,8.783926,Kreinstr.,Dringend,Ermittlung läuft,Opfer,,3,0.0,0,14
AZ-2024-003079,Drogendelikt,2024-05-31,08:58,Bornheim,50.076394,8.53173,Selim-Hering-Platz,Dringend,Gerichtlich,Anonym,2025-01-10,3,5741.2,4,5
AZ-2025-003080,Unterschlagung,2023-05-17,15:23,Sachsenhausen-Nord,50.033776,8.593874,Mielcarekstraße,Hoch,Ermittlung läuft,Patrouille,,3,1458.26,5,10
AZ-2025-003081,Unterschlagung,2023-01-15,20:01,Eckenheim,50.17423,8.55722,Hildburg-Roskoth-Gasse,Niedrig,Ermittlung läuft,Notruf,,4,26734.08,4,9
AZ-2025-003082,Urkundenfälschung,2023-08-24,07:34,Schwanheim,50.047184,8.614912,Thanelgasse,Mittel,Abgeschlossen,Opfer,2023-10-30,3,27032.91,5,4
AZ-2023-003083,Drogendelikt,2024-06-08,11:08,Kalbach-Riedberg,50.186625,8.720281,Reinhilde-Franke-Ring,Niedrig,Ermittlung läuft,Opfer,,3,15460.82,3,13
AZ-2025-003084,Körperverletzung,2024-12-23,09:26,Bergen-Enkheim,50.062169,8.50585,Stahrgasse,Niedrig,Ermittlung läuft,Zeuge,,3,23123.8,1,2
AZ-2024-003085,Unterschlagung,2023-12-13,18:32,Praunheim,50.184318,8.574789,Sibilla-Nohlmans-Straße,Niedrig,Eingestellt,Zeuge,2024-04-18,2,3674.3,3,15
AZ-2025-003086,Körperverletzung,2023-08-04,10:24,Altstadt,50.050034,8.745487,Paul-Gerhard-Buchholz-Gasse,Dringend,Abgeschlossen,Patrouille,2024-01-31,3,45502.68,2,0
AZ-2025-003087,Bedrohung,2023-01-05,21:12,Kalbach-Riedberg,50.159381,8.759968,Langestraße,Mittel,Ermittlung läuft,Opfer,,1,13071.24,0,12
AZ-2024-003088,Einbruchdiebstahl,2024-10-29,17:47,Sindlingen,50.04282,8.657335,Janos-Hänel-Weg,Hoch,Ermittlung läuft,Opfer,,4,27754.87,1,0
AZ-2023-003089,Unterschlagung,2023-12-12,07:35,Bahnhofsviertel,50.090561,8.796947,Vincent-Bauer-Gasse,Niedrig,Eingestellt,Patrouille,2024-05-30,1,6006.22,4,0
AZ-2023-003090,Unterschlagung,2023-01-15,22:15,Kalbach-Riedberg,50.074792,8.535998,Kranzring,Dringend,Ermittlung läuft,Anonym,,4,39298.83,5,4
AZ-2025-003091,Bedrohung,2023-04-15,06:00,Unterliederbach,50.192308,8.649905,Gudestraße,Mittel,Abgeschlossen,Opfer,2023-05-23,2,29515.87,3,12
AZ-2025-003092,Unterschlagung,2023-12-09,03:23,Westend-Nord,50.077711,8.792743,Albrecht-Hermann-Gasse,Niedrig,Ermittlung läuft,Notruf,,1,33948.24,1,14
AZ-2025-003093,Unterschlagung,2023-10-02,19:42,Sachsenhausen-Nord,50.16286,8.666948,Mato-Steckel-Allee,Dringend,Ermittlung läuft,Opfer,,3,42598.7,2,5
AZ-2025-003094,Raub,2025-03-10,06:35,Niederursel,50.162606,8.631843,Neureutherstraße,Hoch,Abgeschlossen,Anonym,2026-02-06,1,0.0,1,7
AZ-2025-003095,Beleidigung,2024-05-06,11:23,Sachsenhausen-Nord,50.077719,8.749236,Darko-Rogge-Allee,Mittel,Eingestellt,Patrouille,2025-01-26,4,32381.97,4,3
AZ-2024-003096,Sachbeschädigung,2025-06-09,02:42,Schwanheim,50.072812,8.770569,Inka-Mangold-Platz,Niedrig,Abgeschlossen,Opfer,2025-12-12,4,0.0,5,1
AZ-2023-003097,Verkehrsdelikt,2024-09-01,02:27,Bahnhofsviertel,50.127899,8.523439,Holstenallee,Niedrig,Abgeschlossen,Patrouille,2025-02-22,3,46106.89,0,2
AZ-2025-003098,Bedrohung,2023-09-05,15:40,Dornbusch,50.065321,8.72889,Götz-Bähr-Weg,Dringend,Ermittlung läuft,Patrouille,,3,0.0,0,5
AZ-2023-003099,Hausfriedensbruch,2025-05-11,05:35,Kalbach-Riedberg,50.189628,8.585683,Hans D.-Hornig-Gasse,Dringend,Gerichtlich,Opfer,2026-02-06,1,27872.38,5,0
AZ-2025-003100,Beleidigung,2024-12-29,14:51,Griesheim,50.117572,8.635258,Geislergasse,Hoch,Ermittlung läuft,Notruf,,3,32879.79,4,4
AZ-2025-003101,Bedrohung,2024-11-07,11:52,Innenstadt,50.172184,8.610307,Gülten-Heydrich-Platz,Hoch,Gerichtlich,Notruf,2025-05-24,1,0.0,2,3
AZ-2024-003102,Beleidigung,2023-09-19,06:24,Ginnheim,50.141669,8.568234,Klemtplatz,Niedrig,Eingestellt,Zeuge,2024-02-12,2,17247.69,4,1
AZ-2025-003103,Raub,2025-03-16,20:28,Westend-Süd,50.139994,8.728201,Inna-Beer-Allee,Dringend,Gerichtlich,Notruf,2025-08-27,2,26632.91,3,9
AZ-2024-003104,Betrug,2025-07-27,12:15,Eckenheim,50.184907,8.646308,Thoralf-Textor-Gasse,Niedrig,Gerichtlich,Anonym,2025-08-30,1,33716.08,0,13
AZ-2024-003105,Hausfriedensbruch,2024-05-26,08:41,Altstadt,50.153658,8.498405,Reinhart-Stumpf-Ring,Mittel,Abgeschlossen,Zeuge,2025-04-19,2,0.0,0,10
AZ-2025-003106,Urkundenfälschung,2025-09-03,11:29,Harheim,50.192136,8.742971,Birnbaumstr.,Mittel,Ermittlung läuft,Anonym,,4,47877.49,2,11
AZ-2024-003107,Diebstahl,2024-12-11,04:21,Kalbach-Riedberg,50.073279,8.598009,Benedikt-Wirth-Straße,Dringend,Abgeschlossen,Notruf,2025-09-29,3,25048.2,4,5
AZ-2023-003108,Raub,2025-03-31,09:55,Westend-Süd,50.035082,8.486748,Suse-Hering-Ring,Hoch,Gerichtlich,Patrouille,2025-12-05,4,17028.6,1,7
AZ-2024-003109,Einbruchdiebstahl,2024-08-08,14:39,Sossenheim,50.120294,8.680423,Hans-Werner-Conradi-Gasse,Dringend,Abgeschlossen,Zeuge,2024-10-23,3,34471.7,2,11
AZ-2025-003110,Hausfriedensbruch,2023-03-14,10:42,Unterliederbach,50.152727,8.630221,Baumgasse,Hoch,Abgeschlossen,Zeuge,2023-07-07,1,29526.9,5,3
AZ-2024-003111,Betrug,2024-02-10,17:41,Nieder-Eschbach,50.132892,8.586228,Gröttnerweg,Mittel,Abgeschlossen,Anonym,2024-08-21,1,12307.55,5,4
AZ-2023-003112,Unterschlagung,2024-08-14,02:39,Nordend-West,50.167486,8.764056,Heinz-Werner-Dietz-Allee,Niedrig,Abgeschlossen,Zeuge,2025-04-13,4,39188.71,2,6
AZ-2025-003113,Raub,2025-02-15,01:53,Bergen-Enkheim,50.12727,8.472828,Isabell-Geisel-Gasse,Mittel,Ermittlung läuft,Notruf,,1,11167.58,3,8
AZ-2025-003114,Unterschlagung,2025-08-21,08:38,Berkersheim,50.129456,8.72638,Peukertgasse,Mittel,Ermittlung läuft,Anonym,,4,0.0,5,2
AZ-2025-003115,Einbruchdiebstahl,2025-09-11,14:24,Westend-Süd,50.145891,8.64371,Junitzstr.,Mittel,Ermittlung läuft,Zeuge,,4,8128.2,0,14
AZ-2024-003116,Diebstahl,2023-03-16,20:50,Bornheim,50.072831,8.689547,Emma-Hänel-Weg,Hoch,Ermittlung läuft,Patrouille,,4,0.0,1,9
AZ-2023-003117,Beleidigung,2024-11-19,19:23,Nieder-Eschbach,50.091223,8.577287,Lorchgasse,Mittel,Abgeschlossen,Notruf,2025-07-10,1,0.0,3,7
AZ-2023-003118,Betrug,2025-07-12,06:06,Dornbusch,50.139162,8.586326,Heinrich-Döring-Ring,Mittel,Eingestellt,Patrouille,2026-07-09,3,8621.4,1,11
AZ-2024-003119,Betrug,2023-04-25,23:11,Nordend-Ost,50.072466,8.635981,Gerlachgasse,Dringend,Ermittlung läuft,Patrouille,,2,45520.04,2,4
AZ-2025-003120,Hausfriedensbruch,2025-04-23,06:08,Praunheim,50.042695,8.50468,Södingring,Niedrig,Abgeschlossen,Opfer,2025-05-28,1,0.0,3,0
AZ-2023-003121,Betrug,2025-09-19,12:14,Höchst,50.052411,8.563786,Reinhard-Hahn-Straße,Dringend,Eingestellt,Opfer,2026-02-13,2,19903.97,0,12
AZ-2023-003122,Raub,2024-01-03,18:51,Sachsenhausen-Nord,50.021791,8.528106,Celal-Sontag-Ring,Niedrig,Abgeschlossen,Patrouille,2024-09-19,2,42723.15,0,15
AZ-2025-003123,Raub,2023-09-25,20:12,Dornbusch,50.080854,8.558342,Beyergasse,Mittel,Abgeschlossen,Notruf,2024-06-17,1,37558.24,5,7
AZ-2023-003124,Diebstahl,2024-11-14,09:41,Bonames,50.061165,8.764439,Salvatore-Jacobi Jäckel-Weg,Dringend,Abgeschlossen,Zeuge,2025-02-15,1,30640.39,0,8
AZ-2023-003125,Einbruchdiebstahl,2025-01-18,20:33,Sachsenhausen-Süd,50.100189,8.749371,Dobesweg,Niedrig,Gerichtlich,Anonym,2025-04-04,4,0.0,2,13
AZ-2025-003126,Unterschlagung,2024-04-06,07:21,Bonames,50.079388,8.550675,Janko-Dehmel-Weg,Niedrig,Ermittlung läuft,Anonym,,2,44148.0,4,14
AZ-2025-003127,Raub,2024-08-31,16:50,Preungesheim,50.115898,8.486365,Schülerweg,Dringend,Ermittlung läuft,Opfer,,2,164.89,4,4
AZ-2024-003128,Hausfriedensbruch,2025-04-11,20:24,Praunheim,50.136283,8.475293,Stiebitzallee,Hoch,Ermittlung läuft,Zeuge,,1,15731.8,2,13
AZ-2025-003129,Drogendelikt,2025-03-13,11:50,Bahnhofsviertel,50.122146,8.672718,Mehmet-Gertz-Allee,Hoch,Ermittlung läuft,Anonym,,4,24841.85,5,4
AZ-2024-003130,Sachbeschädigung,2023-12-02,06:10,Westend-Süd,50.022584,8.550796,Stahrstraße,Niedrig,Ermittlung läuft,Anonym,,1,41330.8,4,15
AZ-2025-003131,Urkundenfälschung,2023-07-26,23:54,Nordend-West,50.151584,8.583481,Metin-Bähr-Weg,Niedrig,Ermittlung läuft,Patrouille,,2,48795.64,1,12
AZ-2024-003132,Diebstahl,2023-08-11,04:52,Ostend,50.043389,8.60686,Kranzstr.,Mittel,Ermittlung läuft,Patrouille,,3,0.0,1,8
AZ-2023-003133,Diebstahl,2023-11-16,05:18,Westend-Süd,50.041759,8.698762,Almuth-Schaaf-Allee,Niedrig,Ermittlung läuft,Opfer,,2,46912.26,1,5
AZ-2023-003134,Bedrohung,2024-06-26,21:15,Nieder-Eschbach,50.130325,8.746265,Holger-Bärer-Weg,Mittel,Ermittlung läuft,Patrouille,,2,30208.3,3,3
AZ-2024-003135,Einbruchdiebstahl,2025-09-19,13:11,Schwanheim,50.1085,8.605791,Linus-Hellwig-Allee,Niedrig,Abgeschlossen,Anonym,2026-09-17,4,46697.02,1,12
AZ-2024-003136,Sachbeschädigung,2023-05-22,08:00,Westend-Süd,50.130549,8.485036,Werneckeplatz,Mittel,Abgeschlossen,Notruf,2023-05-29,1,0.0,1,3
AZ-2024-003137,Betrug,2024-11-15,13:30,Gallus,50.090851,8.632682,Bruno-Etzler-Ring,Mittel,Eingestellt,Patrouille,2025-02-13,3,33425.54,4,15
AZ-2023-003138,Körperverletzung,2025-07-11,14:12,Sossenheim,50.139418,8.535712,Hübelplatz,Hoch,Abgeschlossen,Notruf,2025-10-19,2,8287.69,1,7
AZ-2025-003139,Betrug,2024-02-08,16:46,Bockenheim,50.105018,8.776319,Philippe-Haase-Allee,Mittel,Eingestellt,Patrouille,2024-05-25,1,24267.27,0,9
AZ-2024-003140,Hausfriedensbruch,2023-03-28,23:43,Dornbusch,50.065022,8.496407,Ibrahim-van der Dussen-Weg,Mittel,Ermittlung läuft,Opfer,,2,0.0,2,12
AZ-2025-003141,Beleidigung,2025-06-25,21:01,Rödelheim,50.117114,8.660693,Warmerring,Hoch,Abgeschlossen,Zeuge,2026-05-28,3,7813.41,4,6
AZ-2025-003142,Computerbetrug,2024-02-07,20:29,Eckenheim,50.078435,8.536534,Karl-Hans-Junck-Allee,Mittel,Ermittlung läuft,Opfer,,4,47163.68,2,2
AZ-2024-003143,Raub,2023-02-14,10:15,Harheim,50.130021,8.559893,Anne-Kathrin-Zorbach-Straße,Hoch,Eingestellt,Zeuge,2023-12-14,2,45456.37,1,7
AZ-2023-003144,Unterschlagung,2024-01-08,23:44,Höchst,50.016022,8.473469,Weitzelgasse,Dringend,Abgeschlossen,Anonym,2024-01-22,3,14898.85,5,14
AZ-2025-003145,Sachbeschädigung,2024-08-06,14:46,Niederursel,50.045274,8.675285,Milka-Wagner-Ring,Hoch,Abgeschlossen,Notruf,2025-02-08,3,0.0,5,12
AZ-2025-003146,Betrug,2023-10-07,21:53,Altstadt,50.167,8.755563,Henkplatz,Hoch,Ermittlung läuft,Opfer,,3,31757.0,5,8
AZ-2023-003147,Betrug,2023-07-31,03:47,Dornbusch,50.078916,8.606637,Semra-Stadelmann-Platz,Dringend,Abgeschlossen,Notruf,2024-02-11,4,32242.65,0,8
AZ-2024-003148,Betrug,2023-04-12,23:20,Unterliederbach,50.102097,8.55346,Editha-Kranz-Weg,Hoch,Abgeschlossen,Patrouille,2023-09-20,2,7794.14,3,10
AZ-2023-003149,Einbruchdiebstahl,2024-07-08,23:46,Ginnheim,50.191097,8.679926,Gnatzstraße,Niedrig,Ermittlung läuft,Opfer,,4,0.0,1,8
AZ-2023-003150,Beleidigung,2024-01-25,03:02,Kalbach-Riedberg,50.136648,8.778969,Carlos-Noack-Gasse,Niedrig,Abgeschlossen,Anonym,2024-07-21,3,0.0,0,5
AZ-2025-003151,Verkehrsdelikt,2023-12-01,11:10,Zeilsheim,50.064614,8.617703,Berndt-Schulz-Platz,Niedrig,Abgeschlossen,Notruf,2024-06-30,4,33399.22,2,9
AZ-2024-003152,Unterschlagung,2023-12-01,16:26,Innenstadt,50.021662,8.794314,Fedor-Conradi-Platz,Niedrig,Abgeschlossen,Zeuge,2024-04-05,1,5456.83,2,9
AZ-2024-003153,Einbruchdiebstahl,2023-01-19,11:25,Sossenheim,50.18464,8.50637,Hubertus-Patberg-Gasse,Niedrig,Abgeschlossen,Zeuge,2023-06-27,3,0.0,0,1
AZ-2025-003154,Betrug,2023-05-07,14:10,Ginnheim,50.02785,8.747505,van der Dussenstraße,Niedrig,Abgeschlossen,Patrouille,2024-04-30,2,0.0,3,9
AZ-2025-003155,Sachbeschädigung,2023-04-26,08:05,Niederursel,50.025619,8.485153,Gehringerweg,Niedrig,Ermittlung läuft,Zeuge,,3,466.64,0,11
AZ-2024-003156,Beleidigung,2025-07-22,17:20,Zeilsheim,50.089746,8.724811,Ioannis-Löffler-Platz,Niedrig,Ermittlung läuft,Patrouille,,1,0.0,1,11
AZ-2024-003157,Verkehrsdelikt,2023-05-28,10:25,Bornheim,50.078212,8.559194,Laszlo-Hörle-Weg,Niedrig,Ermittlung läuft,Opfer,,1,11516.7,3,3
AZ-2023-003158,Einbruchdiebstahl,2023-08-03,10:07,Nied,50.178299,8.614492,Schusterplatz,Mittel,Ermittlung läuft,Patrouille,,2,0.0,0,12
AZ-2023-003159,Raub,2023-08-04,20:54,Schwanheim,50.016875,8.55556,Zänkerstraße,Hoch,Abgeschlossen,Opfer,2024-01-24,1,1801.67,1,15
AZ-2025-003160,Einbruchdiebstahl,2023-06-02,05:09,Kalbach-Riedberg,50.041106,8.712641,Ursel-Klingelhöfer-Straße,Hoch,Ermittlung läuft,Opfer,,3,27439.68,3,1
AZ-2024-003161,Diebstahl,2025-05-27,21:37,Hausen,50.152835,8.547517,Geiselstraße,Niedrig,Ermittlung läuft,Zeuge,,2,41657.53,4,3
AZ-2024-003162,Bedrohung,2024-07-04,01:01,Riederwald,50.137941,8.509479,Löchelstr.,Niedrig,Eingestellt,Anonym,2025-05-19,2,42265.28,5,5
AZ-2025-003163,Betrug,2025-07-05,09:46,Praunheim,50.142796,8.755248,Wesackplatz,Hoch,Ermittlung läuft,Patrouille,,2,0.0,2,1
AZ-2025-003164,Erpressung,2023-11-01,12:27,Unterliederbach,50.046268,8.551654,Bärerallee,Dringend,Ermittlung läuft,Notruf,,3,43936.33,0,10
AZ-2023-003165,Diebstahl,2023-05-24,05:36,Niederursel,50.140791,8.625611,Loosallee,Dringend,Abgeschlossen,Notruf,2023-08-08,4,25832.74,5,12
AZ-2024-003166,Diebstahl,2025-07-21,14:32,Bornheim,50.10377,8.639503,Katy-Jacob-Weg,Mittel,Ermittlung läuft,Patrouille,,1,43061.9,1,6
AZ-2024-003167,Körperverletzung,2023-07-18,11:29,Unterliederbach,50.116147,8.692361,Birgitt-Vogt-Platz,Dringend,Abgeschlossen,Opfer,2023-08-22,1,0.0,1,10
AZ-2024-003168,Erpressung,2023-08-28,21:08,Harheim,50.166678,8.603584,Kramerstraße,Dringend,Ermittlung läuft,Zeuge,,1,995.05,2,0
AZ-2024-003169,Hausfriedensbruch,2024-05-05,19:01,Nied,50.133492,8.692288,Metzring,Dringend,Abgeschlossen,Opfer,2024-08-12,4,0.0,4,13
AZ-2024-003170,Bedrohung,2024-04-13,06:13,Fechenheim,50.131671,8.585631,Rörrichtstr.,Dringend,Eingestellt,Notruf,2025-02-18,4,0.0,5,10
AZ-2025-003171,Erpressung,2024-12-26,00:33,Westend-Süd,50.021645,8.744725,Boucseinring,Niedrig,Abgeschlossen,Anonym,2025-11-30,2,0.0,5,5
AZ-2024-003172,Hausfriedensbruch,2025-01-08,01:44,Bonames,50.164301,8.587287,Insa-Möchlichen-Platz,Hoch,Abgeschlossen,Patrouille,2025-09-30,1,37440.42,0,4
AZ-2025-003173,Beleidigung,2024-06-19,06:26,Bockenheim,50.023671,8.476215,Silvia-Grein Groth-Gasse,Niedrig,Ermittlung läuft,Notruf,,4,0.0,0,3
AZ-2023-003174,Betrug,2024-09-27,19:56,Altstadt,50.103797,8.558437,Nathalie-Otto-Allee,Niedrig,Abgeschlossen,Notruf,2025-05-03,4,0.0,5,2
AZ-2024-003175,Sachbeschädigung,2023-09-01,15:27,Bahnhofsviertel,50.019192,8.699337,Noackstraße,Dringend,Abgeschlossen,Patrouille,2024-03-16,2,5260.8,3,11
AZ-2024-003176,Diebstahl,2023-09-28,05:39,Harheim,50.143914,8.553275,Krokerweg,Mittel,Ermittlung läuft,Anonym,,1,0.0,3,9
AZ-2024-003177,Körperverletzung,2025-05-29,14:54,Griesheim,50.086214,8.784097,Krausstraße,Hoch,Ermittlung läuft,Opfer,,3,49048.96,3,9
AZ-2024-003178,Unterschlagung,2024-02-18,19:59,Westend-Süd,50.015187,8.506326,Segebahnstr.,Niedrig,Ermittlung läuft,Zeuge,,2,4449.88,0,3
AZ-2024-003179,Hausfriedensbruch,2023-01-07,07:40,Hausen,50.170779,8.636911,Saban-Bender-Gasse,Niedrig,Ermittlung läuft,Notruf,,1,30725.9,4,14
AZ-2025-003180,Diebstahl,2024-12-12,15:45,Nordend-West,50.035479,8.60338,Rosemannplatz,Dringend,Abgeschlossen,Notruf,2025-06-18,3,44789.78,0,8
AZ-2023-003181,Bedrohung,2024-04-02,18:18,Sachsenhausen-Nord,50.144154,8.614408,Kläre-Mälzer-Ring,Mittel,Abgeschlossen,Notruf,2024-10-30,4,0.0,0,0
AZ-2025-003182,Beleidigung,2024-11-28,08:49,Bockenheim,50.045487,8.597153,Pechelweg,Hoch,Abgeschlossen,Notruf,2024-12-24,3,29236.25,0,10
AZ-2023-003183,Beleidigung,2025-02-23,17:32,Griesheim,50.172238,8.676922,Schusterweg,Dringend,Eingestellt,Patrouille,2025-07-08,3,0.0,4,2
AZ-2024-003184,Einbruchdiebstahl,2023-03-29,05:14,Frankfurter Berg,50.094361,8.499637,Textorgasse,Hoch,Abgeschlossen,Opfer,2024-01-14,2,38412.56,1,12
AZ-2025-003185,Einbruchdiebstahl,2023-03-17,19:54,Sindlingen,50.074272,8.58334,Löfflerweg,Dringend,Ermittlung läuft,Notruf,,2,0.0,5,6
AZ-2025-003186,Verkehrsdelikt,2024-06-06,05:45,Sachsenhausen-Süd,50.043521,8.777855,Imre-Müller-Gasse,Hoch,Abgeschlossen,Opfer,2024-06-19,2,0.0,5,2
AZ-2024-003187,Bedrohung,2024-10-11,02:50,Schwanheim,50.035045,8.739076,Schülerweg,Niedrig,Gerichtlich,Anonym,2025-01-07,4,0.0,0,12
AZ-2023-003188,Bedrohung,2025-05-24,10:32,Dornbusch,50.105367,8.524501,Hertha-Stadelmann-Allee,Hoch,Eingestellt,Notruf,2026-01-14,3,37773.05,1,10
AZ-2024-003189,Diebstahl,2024-05-28,22:40,Frankfurter Berg,50.133625,8.708783,John-Schleich-Straße,Mittel,Gerichtlich,Anonym,2025-04-21,4,0.0,1,8
AZ-2025-003190,Drogendelikt,2025-02-11,12:38,Seckbach,50.036565,8.556457,Jaroslav-Hentschel-Weg,Niedrig,Eingestellt,Opfer,2025-11-12,4,49410.7,1,7
AZ-2023-003191,Erpressung,2023-06-07,11:42,Seckbach,50.101287,8.624945,Aleksandr-Drub-Gasse,Niedrig,Gerichtlich,Patrouille,2023-06-25,4,47190.65,0,11
AZ-2024-003192,Körperverletzung,2023-05-08,16:45,Niederursel,50.179165,8.550309,Kruschwitzweg,Mittel,Eingestellt,Anonym,2023-09-07,2,32279.7,2,11
AZ-2024-003193,Beleidigung,2024-07-13,02:32,Nordend-Ost,50.155173,8.655702,Anna-Maria-Graf-Straße,Dringend,Ermittlung läuft,Patrouille,,2,1181.76,2,7
AZ-2024-003194,Unterschlagung,2023-09-30,01:52,Westend-Süd,50.078998,8.692848,Marita-Loos-Ring,Dringend,Ermittlung läuft,Notruf,,4,16702.44,0,10
AZ-2025-003195,Sachbeschädigung,2024-01-25,23:20,Westend-Süd,50.128812,8.740442,Ottostr.,Dringend,Abgeschlossen,Notruf,2024-12-23,2,0.0,3,2
AZ-2024-003196,Bedrohung,2024-07-05,05:16,Nordend-West,50.194117,8.72275,Schaafring,Mittel,Abgeschlossen,Opfer,2024-08-24,3,35439.15,5,8
AZ-2024-003197,Körperverletzung,2025-11-07,22:10,Kalbach-Riedberg,50.132465,8.608637,Wellerweg,Dringend,Gerichtlich,Anonym,2026-03-29,2,34059.49,5,15
AZ-2023-003198,Verkehrsdelikt,2025-08-28,06:03,Innenstadt,50.061878,8.771271,Elmar-Schuster-Weg,Hoch,Eingestellt,Zeuge,2025-10-08,4,44907.71,0,1
AZ-2025-003199,Hausfriedensbruch,2023-11-14,10:26,Seckbach,50.177887,8.69401,Fechnerring,Dringend,Abgeschlossen,Opfer,2024-03-03,4,31293.56,4,15
AZ-2023-003200,Einbruchdiebstahl,2025-09-05,15:24,Nied,50.015027,8.545607,Suzanne-Weiß-Straße,Hoch,Ermittlung läuft,Zeuge,,2,32934.58,0,4
AZ-2023-003201,Erpressung,2023-12-01,13:52,Eckenheim,50.161348,8.725055,Albersplatz,Mittel,Ermittlung läuft,Notruf,,4,8937.27,2,8
AZ-2025-003202,Urkundenfälschung,2024-11-29,21:52,Frankfurter Berg,50.057186,8.572024,Ackermanngasse,Mittel,Ermittlung läuft,Anonym,,4,17901.54,1,12
AZ-2023-003203,Raub,2024-09-03,20:10,Zeilsheim,50.023837,8.661709,Laura-Textor-Straße,Hoch,Ermittlung läuft,Patrouille,,4,17902.55,5,6
AZ-2023-003204,Computerbetrug,2023-01-23,02:35,Seckbach,50.084316,8.698725,Sölzerring,Dringend,Abgeschlossen,Zeuge,2023-09-26,3,25572.13,2,4
AZ-2023-003205,Diebstahl,2025-07-12,02:54,Niederursel,50.108187,8.561026,Geißlerplatz,Mittel,Eingestellt,Anonym,2026-07-07,4,12003.09,2,9
